Eruption Number,Volcano Name,Eruption Category,Evidence Type,Evidence Method,VEI,Start Year,Start Month,Start Day,End Year,End Month,End Day
16001,Semeru,Confirmed,Observations,Reported,2.0,1898,2.0,23.0,,,
19430,Klyuchevskoy,Confirmed,Observations,Reported,2.0,1898,2.0,20.0,,,
17150,Kirishimayama,Confirmed,Observations,Reported,2.0,1898,2.0,8.0,1898.0,3.0,11.0
16101,Lamongan,Confirmed,Observations,Reported,2.0,1898,2.0,5.0,1898.0,2.0,15.0
14303,"Fournaise, Piton de la",Confirmed,Observations,Reported,2.0,1898,1.0,14.0,1898.0,1.0,20.0
13566,Tongariro,Confirmed,Observations,Reported,2.0,1898,1.0,,,,
15038,Ulawun,Confirmed,Observations,Reported,3.0,1898,,,,,
14089,Nyiragongo,Confirmed,Observations,Reported,1.0,1898,,,,,
19649,Changbaishan,Confirmed,Observations,Reported,2.0,1898,,,,,
20069,Shishaldin,Confirmed,Observations,Reported,2.0,1898,,,,,
11853,Lascar,Confirmed,Observations,Reported,2.0,1898,,,1900.0,,
11978,"Chillan, Nevados de",Confirmed,Observations,Reported,2.0,1898,,,,,
12137,Villarrica,Confirmed,Observations,Reported,2.0,1897,12.0,1.0,1898.0,2.0,1.0
11341,Dona Juana,Confirmed,Observations,Reported,4.0,1897,11.0,1.0,1906.0,,
16656,Gamalama,Confirmed,Observations,Reported,1.0,1897,9.0,7.0,1897.0,9.0,24.0
17825,Kusatsu-Shiranesan,Confirmed,Observations,Reported,2.0,1897,7.0,8.0,1897.0,8.0,16.0
10070,Kilauea,Confirmed,Observations,Reported,0.0,1897,6.0,24.0,1897.0,6.0,27.0
15334,Kuwae,Confirmed,Observations,Reported,1.0,1897,5.0,25.0,1901.0,,
16794,Mayon,Confirmed,Observations,Reported,4.0,1897,5.0,23.0,1897.0,7.0,23.0
15118,Bagana,Confirmed,Observations,Reported,2.0,1897,5.0,16.0,,,
17149,Kirishimayama,Confirmed,Observations,Reported,2.0,1897,5.0,3.0,1897.0,9.0,4.0
13968,"Barrier, The",Confirmed,Observations,Reported,2.0,1897,5.0,,,,
16119,Raung,Confirmed,Observations,Reported,2.0,1897,4.0,,,,
15196,Tinakula,Confirmed,Observations,Reported,2.0,1897,3.0,26.0,,,
17290,Asosan,Confirmed,Observations,Reported,2.0,1897,2.0,24.0,,,
17984,Zaozan [Zaosan],Uncertain,Uncertain,Unspecified,1.0,1897,1.0,14.0,1897.0,1.0,14.0
14302,"Fournaise, Piton de la",Confirmed,Observations,Reported,0.0,1897,1.0,5.0,1897.0,1.0,24.0
16000,Semeru,Confirmed,Observations,Reported,2.0,1897,1.0,1.0,1897.0,1.0,3.0
11893,Tupungatito,Confirmed,Observations,Reported,2.0,1897,1.0,,1897.0,4.0,12.0
11732,Santiago,Confirmed,Observations,Reported,0.0,1897,,,,,
12822,Grimsvotn,Confirmed,Uncertain,Unspecified,2.0,1897,,,,,
16185,Batur,Confirmed,Observations,Reported,2.0,1897,,,,,
15889,Merapi,Confirmed,Observations,Reported,2.0,1897,,,,,
13565,Tongariro,Confirmed,Observations,Reported,2.0,1897,,,,,
19574,Sheveluch,Confirmed,Observations,Reported,2.0,1897,,,1898.0,,
17148,Kirishimayama,Confirmed,Observations,Reported,2.0,1896,12.0,21.0,,,
19429,Klyuchevskoy,Confirmed,Observations,Reported,2.0,1896,12.0,,1897.0,11.0,
13564,Tongariro,Confirmed,Observations,Reported,2.0,1896,11.0,,1896.0,12.0,26.0
16100,Lamongan,Confirmed,Observations,Reported,2.0,1896,9.0,5.0,1896.0,9.0,19.0
17932,Azumayama,Uncertain,Uncertain,Unspecified,1.0,1896,9.0,5.0,1896.0,9.0,19.0
17983,Zaozan [Zaosan],Uncertain,Uncertain,Unspecified,1.0,1896,9.0,1.0,,,
16793,Mayon,Confirmed,Observations,Reported,2.0,1896,8.0,31.0,1896.0,9.0,27.0
16655,Gamalama,Uncertain,Uncertain,Unspecified,1.0,1896,8.0,3.0,1896.0,8.0,4.0
16118,Raung,Confirmed,Observations,Reported,2.0,1896,8.0,,,,
10069,Kilauea,Confirmed,Observations,Reported,0.0,1896,7.0,11.0,1896.0,9.0,25.0
15672,Tangkuban Parahu,Confirmed,Observations,Reported,2.0,1896,5.0,22.0,1896.0,5.0,23.0
15999,Semeru,Confirmed,Observations,Reported,2.0,1896,5.0,,1896.0,6.0,
10211,Mauna Loa,Confirmed,Observations,Reported,0.0,1896,4.0,21.0,1896.0,5.0,6.0
17982,Zaozan [Zaosan],Confirmed,Observations,Reported,1.0,1896,3.0,8.0,1896.0,3.0,8.0
10715,Fuego,Confirmed,Observations,Reported,2.0,1896,1.0,10.0,,,
10068,Kilauea,Confirmed,Observations,Reported,0.0,1896,1.0,3.0,1896.0,1.0,28.0
10372,Socorro,Uncertain,Uncertain,Unspecified,2.0,1896,,,,,
18311,Myojinsho,Confirmed,Observations,Reported,2.0,1896,,,,,
16042,Tengger Caldera,Confirmed,Observations,Reported,2.0,1896,,,,,
14507,Okataina,Confirmed,Observations,Reported,1.0,1896,,,,,
14042,Nyamulagira,Confirmed,Observations,Reported,1.0,1896,,,,,
12266,Huequi,Confirmed,Observations,Reported,2.0,1896,,,,,
16654,Gamalama,Confirmed,Observations,Reported,1.0,1895,12.0,19.0,1895.0,12.0,19.0
17981,Zaozan [Zaosan],Confirmed,Observations,Reported,2.0,1895,8.0,22.0,1895.0,9.0,28.0
21085,Akutan,Confirmed,Observations,Reported,2.0,1895,8.0,1.0,1895.0,8.0,14.0
16792,Mayon,Confirmed,Observations,Reported,2.0,1895,7.0,20.0,1895.0,11.0,26.0
17147,Kirishimayama,Confirmed,Observations,Reported,2.0,1895,7.0,16.0,1896.0,6.0,26.0
15557,Dempo,Confirmed,Observations,Reported,2.0,1895,7.0,2.0,1895.0,9.0,30.0
16547,Banua Wuhu,Confirmed,Observations,Reported,2.0,1895,7.0,,1895.0,12.0,26.0
14944,Karkar,Confirmed,Observations,Reported,2.0,1895,6.0,17.0,1895.0,8.0,
15998,Semeru,Confirmed,Observations,Reported,2.0,1895,5.0,22.0,1895.0,10.0,1.0
14614,Ruapehu,Confirmed,Observations,Reported,2.0,1895,3.0,10.0,1895.0,3.0,14.0
17931,Azumayama,Confirmed,Observations,Reported,1.0,1895,3.0,8.0,1895.0,9.0,13.0
17980,Zaozan [Zaosan],Confirmed,Observations,Reported,1.0,1895,2.0,15.0,1895.0,3.0,22.0
15005,Dakataua,Confirmed,Correlation,Anthropology,2.0,1895,,,,,
13967,"Barrier, The",Confirmed,Observations,Reported,2.0,1895,,,,,
11918,San Jose,Confirmed,Observations,Reported,2.0,1895,,,1897.0,,
12041,Llaima,Confirmed,Observations,Reported,2.0,1895,,,1896.0,,
11585,Cotopaxi,Confirmed,Observations,Reported,2.0,1895,,,,,
11508,Sumaco,Confirmed,Observations,Reported,2.0,1895,,,,,
11152,Poas,Confirmed,Observations,Reported,1.0,1895,,,,,
14738,Fonuafo'ou,Uncertain,Uncertain,Unspecified,0.0,1894,12.0,,,,
20502,Rainier,Uncertain,Observations,Reported,1.0,1894,11.0,21.0,1894.0,12.0,24.0
12253,Calbuco,Confirmed,Observations,Reported,2.0,1894,11.0,16.0,1895.0,,
15719,Galunggung,Confirmed,Observations,Reported,3.0,1894,10.0,17.0,1894.0,12.0,
15248,Ambrym,Confirmed,Observations,Reported,3.0,1894,10.0,15.0,1895.0,2.0,10.0
15888,Merapi,Confirmed,Observations,Reported,1.0,1894,10.0,,,,
19095,Avachinsky,Confirmed,Observations,Reported,2.0,1894,10.0,,1895.0,2.0,
18622,Shikotsu,Confirmed,Observations,Reported,2.0,1894,8.0,17.0,1894.0,8.0,17.0
14301,"Fournaise, Piton de la",Confirmed,Observations,Reported,2.0,1894,8.0,,,,
18768,Kolokol Group,Confirmed,Observations,Reported,2.0,1894,7.0,25.0,1894.0,7.0,26.0
17979,Zaozan [Zaosan],Confirmed,Observations,Reported,2.0,1894,7.0,3.0,1894.0,7.0,3.0
14041,Nyamulagira,Confirmed,Observations,Reported,2.0,1894,6.0,,,,
16726,Kanlaon,Confirmed,Observations,Reported,2.0,1894,5.0,,1894.0,6.0,
17759,Asamayama,Confirmed,Observations,Reported,2.0,1894,4.0,6.0,1894.0,6.0,14.0
17930,Azumayama,Confirmed,Observations,Reported,1.0,1894,3.0,16.0,1894.0,4.0,12.0
17289,Asosan,Confirmed,Observations,Reported,2.0,1894,3.0,6.0,1894.0,8.0,30.0
17146,Kirishimayama,Confirmed,Observations,Reported,2.0,1894,2.0,25.0,1894.0,2.0,28.0
18621,Shikotsu,Confirmed,Observations,Reported,2.0,1894,2.0,8.0,1894.0,2.0,8.0
15887,Merapi,Confirmed,Observations,Reported,2.0,1894,1.0,27.0,1894.0,2.0,2.0
16759,Bulusan,Confirmed,Observations,Reported,2.0,1894,,,,,
14088,Nyiragongo,Confirmed,Observations,Reported,1.0,1894,,,,,
15117,Bagana,Confirmed,Observations,Reported,2.0,1894,,,1895.0,,
14763,Lateiki,Uncertain,Uncertain,Unspecified,2.0,1894,,,,,
18883,Alaid,Confirmed,Observations,Reported,2.0,1894,,,,,
20123,Pavlof,Confirmed,Observations,Reported,2.0,1894,,,,,
11433,Reventador,Confirmed,Observations,Reported,3.0,1894,,,,,
15997,Semeru,Confirmed,Observations,Reported,2.0,1893,12.0,11.0,1894.0,2.0,
10455,Colima,Confirmed,Observations,Reported,2.0,1893,12.0,4.0,1902.0,,
12136,Villarrica,Confirmed,Observations,Reported,2.0,1893,12.0,1.0,1894.0,2.0,1.0
12040,Llaima,Confirmed,Observations,Reported,2.0,1893,12.0,,1894.0,12.0,
16099,Lamongan,Confirmed,Observations,Reported,2.0,1893,11.0,18.0,,,
17929,Azumayama,Confirmed,Observations,Reported,1.0,1893,11.0,9.0,1893.0,11.0,10.0
16791,Mayon,Confirmed,Observations,Reported,1.0,1893,10.0,3.0,1893.0,10.0,31.0
15886,Merapi,Confirmed,Observations,Reported,1.0,1893,10.0,,,,
16725,Kanlaon,Confirmed,Observations,Reported,2.0,1893,7.0,,,,
17928,Azumayama,Confirmed,Observations,Reported,1.0,1893,5.0,19.0,1893.0,7.0,13.0
13763,Etna,Confirmed,Observations,Reported,1.0,1893,4.0,26.0,1898.0,6.0,
16444,Lokon-Empung,Confirmed,Observations,Reported,2.0,1893,3.0,29.0,1894.0,8.0,14.0
11977,"Chillan, Nevados de",Confirmed,Observations,Reported,2.0,1893,3.0,4.0,,,
16041,Tengger Caldera,Confirmed,Observations,Reported,2.0,1893,1.0,13.0,1893.0,3.0,27.0
12252,Calbuco,Confirmed,Observations,Reported,4.0,1893,1.0,7.0,1894.0,1.0,16.0
15411,Sorikmarapi,Confirmed,Observations,Reported,2.0,1893,1.0,4.0,1893.0,1.0,4.0
15996,Semeru,Confirmed,Observations,Reported,2.0,1893,1.0,,1893.0,5.0,
16562,Awu,Confirmed,Observations,Reported,2.0,1893,,,,,
12265,Huequi,Confirmed,Observations,Reported,2.0,1893,,,,,
12208,Puyehue-Cordon Caulle,Confirmed,Observations,Reported,2.0,1893,,,,,
13482,Vulcano,Uncertain,Uncertain,Unspecified,0.0,1892,12.0,14.0,,,
13563,Tongariro,Confirmed,Observations,Reported,2.0,1892,11.0,30.0,,,
10210,Mauna Loa,Confirmed,Observations,Reported,0.0,1892,11.0,30.0,1892.0,12.0,3.0
13562,Tongariro,Confirmed,Observations,Reported,2.0,1892,11.0,,1892.0,12.0,
15291,Lopevi,Confirmed,Observations,Reported,2.0,1892,10.0,,1893.0,,
20009,Akutan,Confirmed,Observations,Reported,1.0,1892,9.0,23.0,,,
20161,Veniaminof,Confirmed,Observations,Reported,3.0,1892,8.0,28.0,1892.0,8.0,30.0
13761,Etna,Confirmed,Observations,Reported,2.0,1892,6.0,20.0,1892.0,12.0,29.0
16501,Karangetang,Confirmed,Observations,Reported,2.0,1892,6.0,14.0,,,
16561,Awu,Confirmed,Observations,Reported,3.0,1892,6.0,7.0,1892.0,6.0,12.0
16373,Wurlali,Confirmed,Observations,Reported,2.0,1892,6.0,3.0,1892.0,6.0,5.0
15410,Sorikmarapi,Confirmed,Observations,Reported,2.0,1892,5.0,21.0,,,
19777,Seguam,Confirmed,Observations,Reported,3.0,1892,4.0,15.0,,,
15995,Semeru,Confirmed,Observations,Reported,2.0,1892,3.0,,1892.0,4.0,
13561,Tongariro,Confirmed,Observations,Reported,2.0,1892,2.0,,1892.0,3.0,
16758,Bulusan,Confirmed,Observations,Reported,2.0,1892,,,,,
20122,Pavlof,Confirmed,Observations,Reported,2.0,1892,,,,,
12039,Llaima,Confirmed,Observations,Reported,2.0,1892,,,,,
19776,Seguam,Confirmed,Observations,Reported,2.0,1891,12.0,,,,
17145,Kirishimayama,Confirmed,Observations,Reported,2.0,1891,11.0,10.0,1891.0,11.0,20.0
12821,Grimsvotn,Confirmed,Observations,Reported,2.0,1891,11.0,,1892.0,3.0,16.0
13862,Pantelleria,Confirmed,Observations,Reported,1.0,1891,10.0,17.0,1891.0,10.0,25.0
16790,Mayon,Confirmed,Observations,Reported,2.0,1891,10.0,3.0,1892.0,2.0,29.0
16098,Lamongan,Confirmed,Observations,Reported,2.0,1891,9.0,25.0,1891.0,10.0,5.0
15885,Merapi,Confirmed,Observations,Reported,2.0,1891,8.0,25.0,1892.0,,
10454,Colima,Confirmed,Observations,Reported,2.0,1891,7.0,,1892.0,6.0,
17144,Kirishimayama,Confirmed,Observations,Reported,2.0,1891,6.0,19.0,,,
11049,Concepcion,Confirmed,Observations,Reported,2.0,1891,4.0,,1891.0,4.0,
13760,Etna,Confirmed,Observations,Reported,2.0,1891,2.0,20.0,1891.0,12.0,
11976,"Chillan, Nevados de",Confirmed,Observations,Reported,2.0,1891,2.0,,,,
10806,Izalco,Confirmed,Observations,Reported,2.0,1891,,,1898.0,7.0,
11361,Galeras,Confirmed,Observations,Reported,2.0,1891,,,,,
15659,Gede-Pangrango,Confirmed,Observations,Reported,2.0,1891,,,,,
18050,Akita-Komagatake,Confirmed,Observations,Reported,2.0,1890,12.0,,1891.0,1.0,
16417,Banda Api,Confirmed,Observations,Reported,2.0,1890,11.0,23.0,1890.0,11.0,23.0
10453,Colima,Confirmed,Observations,Reported,2.0,1890,11.0,18.0,,,
18082,Akita-Yakeyama,Confirmed,Observations,Reported,2.0,1890,9.0,23.0,,,
16789,Mayon,Confirmed,Observations,Reported,2.0,1890,9.0,10.0,1890.0,9.0,30.0
16097,Lamongan,Confirmed,Observations,Reported,2.0,1890,9.0,5.0,1891.0,1.0,
17863,Nikko-Shiranesan,Confirmed,Observations,Reported,1.0,1890,8.0,22.0,,,
15739,Slamet,Confirmed,Observations,Reported,2.0,1890,8.0,6.0,1890.0,8.0,29.0
16117,Raung,Confirmed,Observations,Reported,2.0,1890,7.0,,1890.0,9.0,15.0
16688,Kie Besi,Confirmed,Observations,Reported,2.0,1890,6.0,20.0,1890.0,6.0,30.0
18731,Shiretoko-Iozan,Confirmed,Observations,Reported,1.0,1890,6.0,15.0,,,
16040,Tengger Caldera,Confirmed,Observations,Reported,2.0,1890,5.0,,1890.0,9.0,
13759,Etna,Confirmed,Observations,Reported,2.0,1890,5.0,,1890.0,10.0,17.0
19428,Klyuchevskoy,Confirmed,Observations,Reported,2.0,1890,4.0,,,,
19392,Ushkovsky,Confirmed,Observations,Reported,2.0,1890,4.0,,,,
10805,Izalco,Confirmed,Observations,Reported,0.0,1890,3.0,26.0,1890.0,4.0,20.0
16096,Lamongan,Confirmed,Observations,Reported,2.0,1890,3.0,23.0,1890.0,5.0,
13560,Tongariro,Uncertain,Uncertain,Unspecified,1.0,1890,3.0,,,,
14300,"Fournaise, Piton de la",Confirmed,Observations,Reported,2.0,1890,2.0,,1891.0,2.0,4.0
13429,Stromboli,Confirmed,Observations,Reported,3.0,1890,,,1907.0,5.0,29.0
15107,Victory,Confirmed,Observations,Reported,2.0,1890,,,1935.0,,
14981,Langila,Confirmed,Observations,Reported,0.0,1890,,,,,
13460,Soputan,Confirmed,Observations,Reported,2.0,1890,,,,,
10359,Southern EPR-Segment J,Confirmed,Correlation,Magnetism,0.0,1890,,,,,
19041,Koryaksky,Confirmed,Observations,Reported,1.0,1890,,,,,
17978,Zaozan [Zaosan],Uncertain,Uncertain,Unspecified,1.0,1890,,,,,
10849,San Miguel,Confirmed,Observations,Reported,2.0,1890,,,1891.0,,
12264,Huequi,Confirmed,Observations,Reported,3.0,1890,,,,,
21004,Villarrica,Confirmed,Sidereal,Varve Count,2.0,1890,,,,,
18403,Ioto,Confirmed,Observations,Reported,1.0,1889,12.0,31.0,,,
17756,Asamayama,Confirmed,Observations,Reported,2.0,1889,12.0,24.0,,,
13802,Kirishimayama,Confirmed,Observations,Reported,2.0,1889,12.0,10.0,1889.0,12.0,18.0
17862,Nikko-Shiranesan,Confirmed,Observations,Reported,1.0,1889,12.0,4.0,,,
16926,Suwanosejima,Confirmed,Observations,Reported,4.0,1889,10.0,2.0,1889.0,10.0,13.0
16095,Lamongan,Confirmed,Observations,Reported,2.0,1889,9.0,7.0,1889.0,11.0,
16546,Banua Wuhu,Confirmed,Observations,Reported,2.0,1889,9.0,6.0,1889.0,9.0,9.0
11938,Planchon-Peteroa,Confirmed,Observations,Reported,2.0,1889,9.0,,1894.0,,
18730,Shiretoko-Iozan,Confirmed,Observations,Reported,2.0,1889,8.0,9.0,1889.0,10.0,7.0
10452,Colima,Confirmed,Observations,Reported,4.0,1889,8.0,9.0,1890.0,2.0,16.0
11360,Galeras,Confirmed,Observations,Reported,2.0,1889,7.0,3.0,,,
15884,Merapi,Confirmed,Observations,Reported,1.0,1889,7.0,,,,
16484,Ruang,Confirmed,Observations,Reported,1.0,1889,6.0,,,,
14299,"Fournaise, Piton de la",Confirmed,Observations,Reported,2.0,1889,6.0,,1889.0,8.0,11.0
15658,Gede-Pangrango,Uncertain,Uncertain,Unspecified,1.0,1889,5.0,8.0,,,
14613,Ruapehu,Confirmed,Observations,Reported,2.0,1889,5.0,1.0,,,
12038,Llaima,Confirmed,Observations,Reported,2.0,1889,4.0,20.0,1889.0,7.0,
15438,Marapi,Confirmed,Observations,Reported,2.0,1889,3.0,27.0,1889.0,4.0,17.0
15480,Tandikat-Singgalang,Confirmed,Observations,Reported,1.0,1889,2.0,19.0,1889.0,12.0,4.0
15994,Semeru,Confirmed,Observations,Reported,2.0,1889,1.0,,1891.0,5.0,31.0
16286,Lewotobi,Confirmed,Observations,Reported,2.0,1889,,,,,
18646,Tokachidake,Confirmed,Observations,Reported,2.0,1889,,,,,
11917,San Jose,Confirmed,Observations,Reported,2.0,1889,,,1890.0,,
11892,Tupungatito,Confirmed,Observations,Reported,2.0,1889,,,1890.0,,
16788,Mayon,Confirmed,Observations,Reported,1.0,1888,12.0,15.0,,,
13896,Nisyros,Confirmed,Observations,Reported,2.0,1888,9.0,25.0,,,
16094,Lamongan,Confirmed,Observations,Reported,2.0,1888,9.0,,1888.0,10.0,6.0
15883,Merapi,Confirmed,Observations,Reported,2.0,1888,8.0,18.0,1888.0,12.0,20.0
13481,Vulcano,Confirmed,Observations,Reported,3.0,1888,8.0,2.0,1890.0,3.0,22.0
17900,Bandaisan,Confirmed,Observations,Reported,4.0,1888,7.0,15.0,1888.0,7.0,15.0
16184,Batur,Confirmed,Observations,Reported,2.0,1888,5.0,30.0,1888.0,5.0,31.0
18568,Hokkaido-Komagatake,Confirmed,Observations,Reported,2.0,1888,4.0,14.0,,,
13758,Etna,Confirmed,Observations,Reported,2.0,1888,4.0,13.0,1889.0,8.0,
11659,Fernandina,Confirmed,Observations,Reported,1.0,1888,4.0,10.0,,,
14972,Ritter Island,Confirmed,Observations,Reported,2.0,1888,3.0,13.0,1888.0,3.0,13.0
16039,Tengger Caldera,Uncertain,Uncertain,Unspecified,2.0,1888,2.0,27.0,,,
15247,Ambrym,Confirmed,Observations,Reported,2.0,1888,2.0,24.0,1888.0,4.0,
17076,Kirishimayama,Confirmed,Observations,Reported,2.0,1888,2.0,21.0,1888.0,5.0,9.0
15437,Marapi,Confirmed,Observations,Reported,2.0,1888,2.0,19.0,1888.0,3.0,19.0
15993,Semeru,Confirmed,Observations,Reported,2.0,1888,2.0,,1888.0,10.0,
11151,Poas,Confirmed,Observations,Reported,1.0,1888,1.0,,1891.0,,
13960,South Island,Confirmed,Observations,Reported,1.0,1888,,,,,
13966,"Barrier, The",Confirmed,Observations,Reported,0.0,1888,,,,,
16273,Egon,Uncertain,Uncertain,Unspecified,2.0,1888,,,1892.0,,
16158,Ebulobo,Confirmed,Observations,Reported,2.0,1888,,,,,
16310,Iliboleng,Confirmed,Observations,Reported,2.0,1888,,,,,
15657,Gede-Pangrango,Confirmed,Observations,Reported,2.0,1888,,,,,
14683,Macauley,Uncertain,Uncertain,Unspecified,0.0,1887,12.0,1.0,,,
15800,Sundoro,Confirmed,Observations,Reported,2.0,1887,11.0,13.0,1887.0,11.0,14.0
16093,Lamongan,Confirmed,Observations,Reported,2.0,1887,11.0,,1888.0,2.0,27.0
15656,Gede-Pangrango,Confirmed,Observations,Reported,2.0,1887,10.0,22.0,1887.0,10.0,22.0
18620,Shikotsu,Confirmed,Observations,Reported,2.0,1887,9.0,3.0,1887.0,10.0,8.0
12820,Thordarhyrna,Confirmed,Observations,Reported,2.0,1887,8.0,15.0,1889.0,,
15992,Semeru,Confirmed,Observations,Reported,2.0,1887,8.0,,1887.0,10.0,11.0
16092,Lamongan,Confirmed,Observations,Reported,2.0,1887,7.0,3.0,1887.0,7.0,9.0
12013,Lonquimay,Confirmed,Observations,Reported,3.0,1887,6.0,2.0,1890.0,1.0,
14899,Manam,Confirmed,Observations,Reported,2.0,1887,6.0,,1895.0,,
18645,Tokachidake,Confirmed,Observations,Reported,2.0,1887,6.0,,,,
13757,Etna,Confirmed,Observations,Reported,1.0,1887,5.0,31.0,1887.0,8.0,
16500,Karangetang,Confirmed,Observations,Reported,2.0,1887,5.0,27.0,1887.0,5.0,27.0
17143,Kirishimayama,Confirmed,Observations,Reported,2.0,1887,5.0,,,,
15504,Kerinci,Confirmed,Observations,Reported,2.0,1887,3.0,23.0,1887.0,3.0,30.0
14971,Ritter Island,Confirmed,Uncertain,Unspecified,2.0,1887,2.0,2.0,1887.0,2.0,5.0
15991,Semeru,Confirmed,Observations,Reported,2.0,1887,2.0,,1887.0,3.0,
10209,Mauna Loa,Confirmed,Observations,Reported,0.0,1887,1.0,16.0,1887.0,1.0,28.0
12037,Llaima,Confirmed,Observations,Reported,2.0,1887,1.0,16.0,1887.0,6.0,24.0
10804,Izalco,Confirmed,Observations,Reported,2.0,1887,,,1889.0,,
10451,Colima,Confirmed,Observations,Reported,0.0,1887,,,,,
20008,Akutan,Confirmed,Observations,Reported,0.0,1887,,,,,
18081,Akita-Yakeyama,Confirmed,Observations,Reported,2.0,1887,,,,,
14790,Niuafo'ou,Confirmed,Observations,Reported,2.0,1887,,,,,
16715,Musuan,Uncertain,Observations,Reported,1.0,1886,12.0,31.0,,,
16038,Tengger Caldera,Confirmed,Observations,Reported,2.0,1886,11.0,11.0,1887.0,1.0,25.0
14466,Whakaari/White Island,Confirmed,Observations,Reported,2.0,1886,9.0,16.0,1886.0,12.0,
14789,Niuafo'ou,Confirmed,Observations,Reported,4.0,1886,8.0,31.0,1886.0,9.0,18.0
16787,Mayon,Confirmed,Observations,Reported,3.0,1886,7.0,8.0,1887.0,3.0,10.0
15246,Ambrym,Confirmed,Observations,Reported,2.0,1886,7.0,,,,
14465,Whakaari/White Island,Uncertain,Uncertain,Unspecified,2.0,1886,6.0,10.0,1886.0,6.0,15.0
14506,Okataina,Confirmed,Observations,Reported,5.0,1886,6.0,10.0,1886.0,8.0,
15655,Gede-Pangrango,Confirmed,Observations,Reported,2.0,1886,6.0,10.0,1886.0,8.0,16.0
13559,Tongariro,Confirmed,Observations,Reported,2.0,1886,6.0,,,,
11000,Momotombo,Confirmed,Observations,Reported,2.0,1886,5.0,19.0,1887.0,,
16499,Karangetang,Confirmed,Observations,Reported,2.0,1886,4.0,25.0,1886.0,6.0,19.0
16037,Tengger Caldera,Confirmed,Observations,Reported,2.0,1886,4.0,15.0,1886.0,4.0,26.0
18619,Shikotsu,Confirmed,Observations,Reported,2.0,1886,4.0,13.0,1886.0,4.0,28.0
15436,Marapi,Confirmed,Observations,Reported,2.0,1886,3.0,31.0,1886.0,5.0,3.0
14699,Raoul Island,Confirmed,Observations,Reported,0.0,1886,3.0,,,,
15990,Semeru,Confirmed,Observations,Reported,2.0,1886,1.0,25.0,1886.0,8.0,26.0
11638,Tungurahua,Confirmed,Observations,Reported,4.0,1886,1.0,11.0,1888.0,,
13480,Vulcano,Confirmed,Observations,Reported,3.0,1886,1.0,5.0,,,
11584,Cotopaxi,Confirmed,Observations,Reported,2.0,1886,1.0,,,,
14072,Irazu,Confirmed,Observations,Reported,2.0,1886,,,,,
14033,Meru,Confirmed,Observations,Reported,0.0,1886,,,,,
14762,Lateiki,Confirmed,Observations,Reported,2.0,1886,,,,,
15035,Bamus,Confirmed,Observations,Reported,3.0,1886,,,,,
16756,Bulusan,Confirmed,Observations,Reported,2.0,1886,,,,,
20121,Pavlof,Confirmed,Observations,Reported,2.0,1886,,,,,
10450,Colima,Confirmed,Observations,Reported,3.0,1885,12.0,26.0,1886.0,10.0,
10759,Pacaya,Confirmed,Observations,Reported,2.0,1885,12.0,,,,
15909,Lawu,Confirmed,Observations,Reported,1.0,1885,11.0,28.0,1885.0,11.0,28.0
16786,Mayon,Confirmed,Observations,Reported,2.0,1885,11.0,21.0,1885.0,12.0,2.0
15435,Marapi,Confirmed,Observations,Reported,2.0,1885,11.0,12.0,,,
16036,Tengger Caldera,Confirmed,Observations,Reported,2.0,1885,10.0,31.0,1886.0,1.0,10.0
14737,Fonuafo'ou,Confirmed,Observations,Reported,3.0,1885,10.0,12.0,1886.0,,
14747,Tofua,Confirmed,Observations,Reported,2.0,1885,10.0,,,,
14464,Whakaari/White Island,Confirmed,Observations,Reported,2.0,1885,10.0,,,,
10999,Momotombo,Uncertain,Uncertain,Unspecified,1.0,1885,10.0,,,,
16309,Iliboleng,Confirmed,Observations,Reported,2.0,1885,9.0,,1885.0,10.0,
16560,Awu,Confirmed,Observations,Reported,2.0,1885,8.0,18.0,,,
11583,Cotopaxi,Confirmed,Observations,Reported,2.0,1885,7.0,23.0,,,
16116,Raung,Confirmed,Observations,Reported,2.0,1885,6.0,21.0,1885.0,6.0,22.0
16035,Tengger Caldera,Confirmed,Observations,Reported,2.0,1885,6.0,,,,
11326,Purace,Confirmed,Observations,Reported,3.0,1885,5.0,25.0,,,
15738,Slamet,Confirmed,Observations,Reported,2.0,1885,3.0,21.0,1885.0,3.0,30.0
16091,Lamongan,Confirmed,Observations,Reported,2.0,1885,3.0,11.0,1886.0,10.0,15.0
15882,Merapi,Confirmed,Observations,Reported,1.0,1885,2.0,24.0,1887.0,,
18618,Shikotsu,Confirmed,Observations,Reported,2.0,1885,1.0,4.0,1885.0,3.0,26.0
14463,Whakaari/White Island,Uncertain,Uncertain,Unspecified,2.0,1885,1.0,,,,
15654,Gede-Pangrango,Uncertain,Uncertain,Unspecified,2.0,1885,1.0,,1885.0,2.0,
16925,Suwanosejima,Confirmed,Observations,Reported,2.0,1885,1.0,,1885.0,5.0,
11637,Tungurahua,Confirmed,Observations,Reported,2.0,1885,1.0,,1885.0,10.0,16.0
